unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/16/2017,yesterday,NA,daily average withdrawals,8/17/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/17/2017,yesterday,NA,daily average withdrawals,8/18/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/18/2017,yesterday,NA,daily average withdrawals,8/19/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/19/2017,yesterday,NA,daily average withdrawals,8/20/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/20/2017,yesterday,NA,daily average withdrawals,8/21/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/21/2017,yesterday,NA,daily average withdrawals,8/22/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/22/2017,yesterday,NA,daily average withdrawals,8/23/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/23/2017,yesterday,NA,daily average withdrawals,8/24/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/24/2017,yesterday,NA,daily average withdrawals,8/25/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/25/2017,yesterday,NA,daily average withdrawals,8/26/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/26/2017,yesterday,NA,daily average withdrawals,8/27/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/27/2017,yesterday,NA,daily average withdrawals,8/28/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/28/2017,yesterday,NA,daily average withdrawals,8/29/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/29/2017,yesterday,NA,daily average withdrawals,8/30/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/30/2017,yesterday,NA,daily average withdrawals,8/31/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,8/31/2017,yesterday,NA,daily average withdrawals,9/1/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,9/1/2017,yesterday,NA,daily average withdrawals,9/2/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,9/2/2017,yesterday,NA,daily average withdrawals,9/3/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,9/3/2017,yesterday,NA,daily average withdrawals,9/4/2017,0,MGD,NA
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,9/4/2017,yesterday,NA,daily average withdrawals,9/5/2017,0,MGD,NA
